ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
45672736,1174888,0,0
45800096,738818,0,0
46238184,742185,0,0
46241600,1129625,0,0
45798360,1119510,0,0
45793644,1177480,0,0
46302224,1308738,0,0
46301304,1112807,0,0
45794332,1539411,2,3
4043160,4059978,1,1
21000702,1332418,0,0
21013432,1738521,0,0
21003080,1102527,0,0
21602514,1549786,2,2
4328798,4151422,1,1
36244816,44816276,1,2
37522192,4107731,5,5
44338268,1112807,0,0
44356488,1119510,0,0
44360360,1149380,0,0
44337332,40232448,2,3
45640880,1361711,0,0
45621808,1551099,0,0
45644432,1125315,0,0
45632844,1125315,0,0
45663820,1119510,0,0
45648176,1154029,0,0
45684120,1549786,0,0
45679512,740275,0,0
45697884,1174888,0,0
45800352,19008572,2,3
45782616,1119510,0,0
45672736,1115008,0,0
45685684,738818,0,0
45798316,1149196,0,0
46241608,1129625,0,0
45798760,1119510,0,0
45788460,1177480,0,0
46302228,1110410,0,0
46301364,1110410,0,0
46303440,42902244,2,2
4047779,4285898,7,10
21000640,1521369,0,0
21013488,1343916,0,0
21003056,1129625,0,0
21602514,1548195,2,2
4267432,439777,1,1
36246160,43012432,1,2
36702240,378419,5,5
44338192,1551099,0,0
44356576,1119510,0,0
44360240,1738521,0,0
45620320,19008572,2,3
45640976,1729720,0,0
45621808,1118084,0,0
45644304,1125315,0,0
45632772,1125315,0,0
45663972,1119510,0,0
45648184,1000560,0,0
45684120,19127890,0,0
45679424,1000560,0,0
45697988,1107830,0,0
45685900,1154615,2,3
45702532,1119510,0,0
45672772,723013,0,0
45685384,738818,0,0
45798528,1501700,0,0
46241528,1129625,0,0
45798556,1119510,0,0
45788460,1177480,0,0
46302232,1549786,0,0
46301504,1118084,0,0
46301616,19128008,2,2
4047779,4043241,7,10
21000640,1503184,0,0
21013490,1343916,0,0
21003064,1129625,0,0
35508580,42902244,2,2
4269879,4168004,1,1
36246160,43012432,1,2
37303792,4296204,5,5
44337776,1149380,0,0
44349208,1119510,0,0
44359788,1129625,0,0
45620272,19075600,2,3
45640988,19010482,0,0
45621720,19127890,0,0
45644396,1125315,0,0
45632856,1125315,0,0
45664080,1119510,0,0
45648184,1124957,0,0
45684124,1548195,0,0
45679432,1307863,0,0
45697992,1149380,0,0
45685508,40163552,2,3
45702716,1119510,0,0
45672980,1115008,0,0
45799948,738818,0,0
45798320,1738521,0,0
46238756,1129625,0,0
45798364,1119510,0,0
45788476,1177480,0,0
46302232,19127890,0,0
46301508,1713332,0,0
46301616,19127918,2,2
4029205,4198190,7,9
21000640,1595799,0,0
21002748,975125,0,0
21003064,1125315,0,0
21601766,1307863,2,2
4226399,313217,1,1
36227104,40165016,1,2
37320088,133834,5,5
44337944,1149380,0,0
44349172,1119510,0,0
44359792,1192710,0,0
45620188,19133768,2,3
45641072,1149196,0,0
45621720,1549786,0,0
45644516,1125315,0,0
45632856,1125315,0,0
45663996,1119510,0,0
45648188,1343916,0,0
45684124,975125,0,0
45677140,1115008,0,0
45697936,1551099,0,0
45685684,40229136,2,3
45702740,1119510,0,0
45672984,1124957,0,0
45799720,738818,0,0
45798324,1107830,0,0
46238820,1129625,0,0
45798364,1119510,0,0
45788572,1177480,0,0
46302232,1512674,0,0
46301416,975125,0,0
500002112,4296205,2,2
4180628,4230399,7,8
21000640,19127890,0,0
21002780,19010482,0,0
21003064,1177480,0,0
21601766,40171904,2,2
21505864,705944,1,1
36226712,782047,1,2
36703532,4029498,5,5
44337984,740275,0,0
44349408,1119510,0,0
44360244,1115008,0,0
45620136,19008572,2,3
45640632,967823,0,0
45620608,1124300,0,0
45641432,1125315,0,0
45632644,1125315,0,0
45664176,1119510,0,0
45648296,1154343,0,0
45684128,1551099,0,0
45677184,1115008,0,0
45698052,1153428,0,0
45685320,40223768,2,3
45702688,1119510,0,0
45672992,975125,0,0
45794920,738818,0,0
45798492,1174888,0,0
46240056,1129625,0,0
45793176,1119510,0,0
45788688,1177480,0,0
46302448,1738521,0,0
46301440,1539403,0,0
500002112,4299128,2,2
4178818,258780,7,7
21000668,1308738,0,0
21002784,1305058,0,0
21003028,791967,0,0
21602728,975125,2,2
21503004,738818,1,1
36248904,46221624,1,2
36702240,4132546,5,5
44337984,1129625,0,0
44349352,1119510,0,0
44359936,738818,0,0
45620448,19023398,2,3
45640636,1549786,0,0
45620576,1124957,0,0
45641528,1125315,0,0
45632960,1125315,0,0
45664044,1119510,0,0
45648296,1000560,0,0
45684128,738818,0,0
45677172,1000560,0,0
45698064,914335,0,0
45685320,1115171,2,3
45702652,1119510,0,0
45672792,1305058,0,0
45679120,738818,0,0
45798240,1557272,0,0
45897644,1129625,0,0
45793176,1119510,0,0
45788628,1177480,0,0
46302448,1551099,0,0
46301236,975125,0,0
46308808,19127918,2,2
4117930,258780,7,7
21000702,1545958,0,0
21002792,1759842,0,0
21003038,723013,0,0
21602728,1551099,2,2
21502748,1589505,1,1
36244984,19125062,1,2
36919116,4043241,5,5
44337992,1177480,0,0
44349600,1119510,0,0
44359936,738818,0,0
45620368,40224804,2,3
45640636,19127890,0,0
45620584,1115008,0,0
45641492,1125315,0,0
45630936,1125315,0,0
45664108,1119510,0,0
45648304,1149196,0,0
45684044,1545958,0,0
45677160,1713332,0,0
45697904,1154343,0,0
45685416,1127433,2,3
45702652,1119510,0,0
45672760,1539403,0,0
45679448,738818,0,0
45798452,975125,0,0
45897696,1129625,0,0
45793192,1119510,0,0
46301432,1177480,0,0
46302464,1322184,0,0
46301328,1174888,0,0
46308808,19128008,2,2
4117930,198809,7,7
19059528,19059528,0,0
21002792,1778162,0,0
21003080,1124957,0,0
21602752,40174880,2,2
21502748,975125,1,1
36248624,45892896,1,2
36902280,440086,5,5
44338200,1177480,0,0
44350016,1119510,0,0
44360304,1729720,0,0
45620372,40232448,2,3
45640636,1589505,0,0
45620568,1305058,0,0
45641460,1125315,0,0
45630940,1125315,0,0
45664140,1119510,0,0
45649184,1308738,0,0
45683988,1153428,0,0
45677160,1759842,0,0
45698016,1310149,0,0
45685260,19059056,2,3
45702544,1119510,0,0
45672828,1000560,0,0
45792060,738818,0,0
45798656,1154343,0,0
45897744,1129625,0,0
45793192,1119510,0,0
46301328,1177480,0,0
46306892,1174888,0,0
46301712,933724,0,0
46320092,42902244,2,2
4042150,4163971,7,7
19018936,19018936,0,0
21002792,1746114,0,0
21003080,1110410,0,0
21602752,1501700,2,2
4181060,4059978,1,1
36248624,45892896,1,2
37522272,4125906,5,5
44337968,1192710,0,0
44350048,1119510,0,0
44359944,1118084,0,0
44362248,19008572,2,3
45640640,933724,0,0
45620668,975125,0,0
45641588,1125315,0,0
45630948,1125315,0,0
45660748,1119510,0,0
45649228,1539403,0,0
45683992,1332418,0,0
45677188,738818,0,0
45698024,738818,0,0
45685384,40229136,2,3
45702940,1119510,0,0
45672840,1589505,0,0
45792180,738818,0,0
45798656,791967,0,0
45897836,1129625,0,0
45793200,1119510,0,0
46301452,1177480,0,0
46306684,1192710,0,0
46319616,1112807,0,0
46314764,19128008,2,2
4199402,255848,7,7
19019980,19019980,0,0
21002744,1129625,0,0
21003080,1112807,0,0
21603380,1125443,2,2
4181063,30753,1,1
36463120,19128264,1,2
40796128,3024561,5,5
44338200,1177480,0,0
44341800,1119510,0,0
44359948,1545958,0,0
44361984,40228232,2,3
45640644,1124957,0,0
45620692,975125,0,0
45641592,1125315,0,0
45629664,1125315,0,0
45660952,1119510,0,0
45649240,1192710,0,0
45684184,1548195,0,0
45677192,738818,0,0
45698036,1746114,0,0
45800044,40223832,2,3
45702816,1119510,0,0
45672848,1738521,0,0
45792208,738818,0,0
45798660,1154029,0,0
45897820,1129625,0,0
45793480,1119510,0,0
46301488,1177480,0,0
46306808,1717327,0,0
46319260,1501700,0,0
46315312,40223768,2,3
4048384,4168004,7,7
4302207,4302207,0,0
21002796,1746114,0,0
21003080,1177480,0,0
21603396,1174888,2,2
4181063,372328,1,1
36463120,19128022,1,2
40796128,3027970,5,5
44338152,1551099,0,0
44342120,1119510,0,0
44359960,1551099,0,0
44362000,1545959,2,3
45641088,1110410,0,0
45620656,1174888,0,0
45641592,1125315,0,0
45629648,1125315,0,0
45661040,1119510,0,0
45649224,1332418,0,0
45684200,1174888,0,0
45677200,1521369,0,0
45698036,1741122,0,0
45799872,19076374,2,3
45696616,1119510,0,0
45672848,975125,0,0
45792376,738818,0,0
45798668,1310149,0,0
45897916,1129625,0,0
45793432,1119510,0,0
46298140,1177480,0,0
46306320,914335,0,0
46319804,1539403,0,0
46320684,1107882,2,3
4043022,40492360,7,7
4280726,4280726,0,0
21002784,1551099,0,0
21003076,1125315,0,0
21601746,1332418,2,2
4181063,195588,1,1
36303164,4024958,1,4
37502352,4295880,5,5
44337996,1149196,0,0
44341832,1119510,0,0
44360104,1322184,0,0
44362096,19133904,2,3
45641020,1539403,0,0
45620804,1153428,0,0
45641412,1125315,0,0
45629684,1125315,0,0
45658080,1119510,0,0
45649272,1589505,0,0
45683904,19059528,0,0
45677200,19127890,0,0
45698036,1310149,0,0
45799740,1539411,2,3
45682540,1125315,0,0
45672860,1174888,0,0
45789384,738818,0,0
45798604,1501700,0,0
45897768,1129625,0,0
45793444,1119510,0,0
46298520,1177480,0,0
46306256,1124957,0,0
46319696,967823,0,0
46309208,1107882,2,3
4043025,4243062,2,3
4199402,4035415,6,7
21002776,975125,0,0
21003076,1112807,0,0
35200000,317576,3,7
4180941,4163951,1,1
36303164,4015189,1,5
37503888,4163971,5,5
44337996,1557272,0,0
44341804,1119510,0,0
44360304,738818,0,0
44362412,40229136,2,3
45640928,1548195,0,0
45620664,1738521,0,0
45641420,1125315,0,0
45629628,1125315,0,0
45658064,1119510,0,0
45649240,1115008,0,0
45684024,1153428,0,0
45677200,1549786,0,0
45697996,1174888,0,0
45797320,19133904,2,3
45680012,1125315,0,0
45672872,1713332,0,0
45789324,738818,0,0
45798608,1332418,0,0
45897840,1129625,0,0
45793296,1119510,0,0
46289708,1177480,0,0
46306776,1124957,0,0
46319700,1192710,0,0
46327428,1107882,2,3
4043161,4059978,2,3
4199402,4059173,6,7
21002744,1192710,0,0
21003076,1129625,0,0
35202052,313217,5,7
36217028,1713671,1,2
36500000,40480160,4,9
40772948,3015076,5,5
44338096,738818,0,0
44341888,1119510,0,0
44360112,1332418,0,0
44362304,19126352,2,3
45640936,738818,0,0
45620672,1746114,0,0
45641800,1125315,0,0
45629756,1125315,0,0
45658216,1119510,0,0
45649240,1107830,0,0
45684160,1107830,0,0
45677200,1326303,0,0
45698008,1759842,0,0
45797320,19133872,2,3
45680012,1125315,0,0
45672780,1192710,0,0
45786504,738818,0,0
45798328,975125,0,0
45897960,1129625,0,0
45793308,1119510,0,0
46290080,1177480,0,0
46306960,975125,0,0
46319456,1000560,0,0
46301052,1107882,2,3
4042836,4283893,2,3
4199402,381316,6,6
21002804,1746114,0,0
21003076,738818,0,0
21605008,40169280,5,7
36217124,19074844,1,2
36602232,81151,4,7
40772948,3006734,5,5
44362820,1177480,0,0
44341892,1119510,0,0
44360248,1310149,0,0
44362560,19129656,2,3
45641096,1713332,0,0
45620672,1741122,0,0
45641692,1125315,0,0
45629756,1125315,0,0
45658328,1119510,0,0
45648360,1115008,0,0
45684096,975125,0,0
45677296,1738521,0,0
45698008,1713332,0,0
45794820,40231924,2,3
45677544,1125315,0,0
45672768,740275,0,0
45786712,738818,0,0
45798608,1713332,0,0
45897928,1129625,0,0
45793468,1119510,0,0
46289948,1177480,0,0
46306900,1310149,0,0
46319460,1112807,0,0
46301248,1107882,2,3
4180169,195588,2,3
4199402,133834,6,6
21002804,19010482,0,0
21003076,1119510,0,0
21602472,19127904,5,7
36217124,19074840,1,2
36313912,4047491,4,5
40772948,3019406,5,5
44362848,1192710,0,0
44342040,1119510,0,0
44360260,1112807,0,0
44362424,40162520,2,3
45641188,1107830,0,0
45620732,1149196,0,0
45641696,1125315,0,0
45629760,1125315,0,0
45658328,1119510,0,0
45648324,1326303,0,0
45684096,19039298,0,0
45677320,1110410,0,0
45698124,1332418,0,0
45794908,1115171,2,3
45677556,1125315,0,0
45672752,1115008,0,0
45786920,738818,0,0
45798756,1115008,0,0
45895528,1129625,0,0
45794656,1119510,0,0
46290232,1177480,0,0
46306336,1551099,0,0
46319652,1124957,0,0
46313996,1107882,2,3
4108611,4329847,2,3
4199402,40479768,8,9
21002806,1115008,0,0
21003076,1192710,0,0
21602472,40221416,4,7
36217032,1713671,1,2
36303152,4024289,4,5
37109020,4174876,1,1
44362856,1177480,0,0
44341944,1119510,0,0
44360264,1107830,0,0
44362512,1115171,2,3
45641044,1713332,0,0
45620732,1115008,0,0
45641560,1125315,0,0
45629740,1125315,0,0
45654668,1119510,0,0
45648328,967823,0,0
45684100,1343916,0,0
45677304,1115008,0,0
45698128,1115008,0,0
45679272,19008572,2,3
45677560,1125315,0,0
45784492,975125,0,0
45786920,738818,0,0
45798632,1307863,0,0
45895496,1129625,0,0
45787860,1119510,0,0
46289968,1177480,0,0
46302612,1000560,0,0
46319656,1332418,0,0
46311900,1107882,2,3
4040397,4301346,2,3
4199402,198809,8,8
21002804,975125,0,0
21003076,1177480,0,0
21605008,1150771,4,7
36219948,19077344,1,2
36303152,4252419,4,5
36713504,4310024,1,1
44362856,1124300,0,0
44341936,1119510,0,0
44360272,1174888,0,0
44355164,40236448,2,3
45641044,1759842,0,0
45620720,1107830,0,0
45641640,1125315,0,0
45629652,1125315,0,0
45654668,1119510,0,0
45648336,1153428,0,0
45684100,1154343,0,0
45677304,1501700,0,0
45698132,967823,0,0
45679268,40232448,2,3
45677992,1125315,0,0
45784508,19127890,0,0
45786792,738818,0,0
45798852,1521369,0,0
45895552,1129625,0,0
45787864,1119510,0,0
46291824,1177480,0,0
46299728,1396131,0,0
46319660,967823,0,0
46305256,40174880,2,3
442264,4146173,2,3
4199402,4283893,5,7
21002806,1124300,0,0
21003028,708298,0,0
21605008,19112600,4,7
36217056,19073188,1,2
36303152,4243062,4,4
36713624,4146173,1,1
44362872,701322,0,0
44342072,1119510,0,0
44360328,1129625,0,0
44355200,1127433,2,3
45640824,738818,0,0
45620724,738818,0,0
45641544,1125315,0,0
45629704,1125315,0,0
45654616,1119510,0,0
45648440,1192710,0,0
45684208,975125,0,0
45677308,757627,0,0
45698136,1110410,0,0
45679652,40223832,2,3
45677616,1125315,0,0
45784508,1515774,0,0
45786964,738818,0,0
45798852,19127890,0,0
45895568,1129625,0,0
45787880,1119510,0,0
46241904,1177480,0,0
46299832,1539403,0,0
46319680,1738521,0,0
46313856,1107882,2,3
4040576,4117038,2,3
4199402,4156265,5,7
21002806,1177480,0,0
21003044,791967,0,0
21605008,40228232,4,7
36213600,44816276,1,2
36313960,4181917,4,4
36703484,378419,1,1
44362904,738818,0,0
44342072,1119510,0,0
44360340,1107830,0,0
45655536,19008572,2,3
45641104,1174888,0,0
45620848,975125,0,0
45641600,1125315,0,0
45629784,1125315,0,0
45654416,1119510,0,0
45648376,1115008,0,0
45684208,1174888,0,0
45677260,1153428,0,0
45697976,1500211,0,0
45679448,40229136,2,3
45678068,1125315,0,0
45784508,1549786,0,0
45786888,738818,0,0
45798852,1549786,0,0
45895464,1129625,0,0
45788008,1119510,0,0
46241956,1177480,0,0
46299800,738818,0,0
46319696,1738521,0,0
46314408,1332419,2,3
4043016,4059978,2,3
4199402,4132546,5,7
21002804,1112807,0,0
21003042,1154029,0,0
21605008,1107882,4,7
443357,81151,3,3
36313912,4202451,4,4
40798528,3024731,1,1
44362920,1124300,0,0
44342384,1119510,0,0
44360344,1174888,0,0
45655144,40232448,2,3
45637612,1501700,0,0
45620852,1713332,0,0
45641740,1125315,0,0
45629856,1125315,0,0
45655548,1119510,0,0
45648388,1107830,0,0
45684216,738818,0,0
45677192,1174888,0,0
45698148,1545958,0,0
45792056,1115171,2,3
45677896,1125315,0,0
45784520,967823,0,0
45786236,738818,0,0
45798576,1713332,0,0
45679536,1119510,0,0
45787964,1119510,0,0
46242016,1177480,0,0
46299904,1115008,0,0
46319744,1124300,0,0
46300772,1332419,2,3
4027880,81893,2,3
4199402,4296204,5,5
21002804,1551099,0,0
21003042,914335,0,0
21602360,40236824,4,7
4092876,198809,3,3
36502196,80502,5,5
40796604,3028833,1,1
44362924,1192710,0,0
44342352,1119510,0,0
44362696,1713332,0,0
44347516,1127433,2,3
45637576,1174888,0,0
45620852,1759842,0,0
45641612,1125315,0,0
45629792,1125315,0,0
45654760,1119510,0,0
45648520,1501700,0,0
45684292,1778162,0,0
45677220,1107830,0,0
45698184,1115008,0,0
45792064,19019272,2,3
45678016,1125315,0,0
45784528,1174888,0,0
45786428,738818,0,0
45798352,1539403,0,0
45679920,1119510,0,0
45788024,1119510,0,0
46241984,1177480,0,0
46299912,933724,0,0
46322412,1551099,0,0
46322512,19078460,2,3
4154739,4142905,2,3
4199402,134438,4,4
21002784,975125,0,0
21003042,791967,0,0
21602360,1519937,4,7
4092747,4043241,3,3
36313944,42535580,5,5
40796720,3006923,1,1
44362968,1129625,0,0
44342360,1119510,0,0
44362696,1759842,0,0
44347712,1115171,2,3
45637576,1124957,0,0
45620852,914335,0,0
45641616,1125315,0,0
45629800,1125315,0,0
45651368,1119510,0,0
45648528,1548195,0,0
45684236,1589505,0,0
45674056,1192710,0,0
45698280,1149380,0,0
45792248,40232448,2,3
45678032,1125315,0,0
45784584,1192710,0,0
45786576,738818,0,0
45798468,723013,0,0
45679464,1119510,0,0
45788048,1119510,0,0
46242020,1177480,0,0
46299940,975125,0,0
46322564,1000560,0,0
46319696,19079524,2,3
4154739,4237458,2,3
4199402,378419,7,8
21002792,1746114,0,0
21003080,1129625,0,0
35200000,313217,3,8
4144290,4163874,3,3
36602232,4149245,5,5
40796376,3016723,1,1
44362904,1501700,0,0
44342304,1119510,0,0
44362704,1177480,0,0
44347724,40232448,2,3
45637636,1326303,0,0
45620852,1778162,0,0
45641800,1125315,0,0
45630008,1125315,0,0
45651236,1119510,0,0
45648320,975125,0,0
45684240,1115008,0,0
45674080,1174888,0,0
45698280,1137529,0,0
45792396,19078460,2,3
45677836,1125315,0,0
45784544,1307863,0,0
45785576,738818,0,0
45798576,1501700,0,0
45679008,1119510,0,0
45788128,1119510,0,0
46241940,1177480,0,0
46299960,1000560,0,0
46327428,1107830,0,0
46301848,19075600,2,3
4162054,4293740,2,4
4199402,4230399,7,8
21002804,1177480,0,0
21003040,1154029,0,0
35802828,257012,6,8
4056681,4252419,3,3
36303152,4202451,5,5
40796408,3009201,1,1
44362820,1112807,0,0
44337832,1119510,0,0
44362708,1545958,0,0
44347920,40231924,2,3
45637716,1343916,0,0
45620856,1539403,0,0
45641524,1125315,0,0
45629768,1125315,0,0
45651352,1119510,0,0
45648472,967823,0,0
45684240,975125,0,0
45674080,914335,0,0
45698284,1717327,0,0
45792196,19008572,2,3
45677908,1125315,0,0
45784616,1322184,0,0
45785400,738818,0,0
45798584,1738521,0,0
45679088,1119510,0,0
45788136,1119510,0,0
46242428,1177480,0,0
46299872,1192710,0,0
46319864,1332418,0,0
46321016,1332419,2,3
4043017,4010253,2,4
4199402,313217,7,10
21002804,1115008,0,0
21003040,708298,0,0
35202052,257012,5,8
4056681,4024289,3,3
36502196,4048695,5,6
40796508,3006906,1,1
44363012,1124300,0,0
44337680,1119510,0,0
44362504,1759842,0,0
44348320,19019272,2,3
45637728,1154343,0,0
45620728,1545958,0,0
45641772,1125315,0,0
45626840,1125315,0,0
45651392,1119510,0,0
45648320,1107830,0,0
45684240,914335,0,0
45674104,1322184,0,0
45698076,1000560,0,0
45792184,19059056,2,3
45677968,1125315,0,0
45784544,1154343,0,0
45785532,738818,0,0
45798352,1115008,0,0
45678968,1119510,0,0
45788064,1119510,0,0
46242148,1177480,0,0
46299724,1309944,0,0
46320132,1738521,0,0
46306556,19075600,2,3
4179141,81151,2,4
4199402,378001,7,9
21002144,1741122,0,0
21003042,708298,0,0
21602360,40221416,5,8
4130852,81151,3,3
36303152,4047491,5,6
40780208,3020655,1,1
44363016,1115008,0,0
44363688,1119510,0,0
44362632,914335,0,0
44348432,19133872,2,3
45637648,1310149,0,0
45620676,1149196,0,0
45641804,1125315,0,0
45626920,1125315,0,0
45651608,1119510,0,0
45648632,738818,0,0
45684032,1738521,0,0
45673984,1738521,0,0
45698184,1107830,0,0
45792208,40229136,2,3
45677948,1125315,0,0
45784548,1153428,0,0
45785388,738818,0,0
45798720,1548195,0,0
45786032,1119510,0,0
45788240,1119510,0,0
46242196,1177480,0,0
46299744,1115008,0,0
46319952,1154029,0,0
45897072,1545959,2,3
4180169,30753,2,4
4199402,4280726,7,9
21002154,1741122,0,0
21003042,1110410,0,0
21603944,1124300,0,0
4057955,4024958,3,3
36602232,40479424,6,6
40780212,3000876,1,1
44363016,933724,0,0
44363352,1119510,0,0
44362500,1501700,0,0
44348244,1115171,2,3
45637648,1149196,0,0
45620728,1332418,0,0
45641784,1125315,0,0
45626920,1125315,0,0
45651652,1119510,0,0
45648556,1124300,0,0
45684312,708298,0,0
45673992,1192710,0,0
45698188,1153428,0,0
45792384,19023398,2,3
45679564,1125315,0,0
45784560,1551099,0,0
45783408,738818,0,0
45798724,1153428,0,0
45786544,1119510,0,0
45788072,1119510,0,0
46241928,1177480,0,0
46299820,1174888,0,0
46320156,1521369,0,0
45803876,1332419,2,3
4180169,4283893,2,5
4301351,4336464,5,9
21002154,1746114,0,0
21003026,1343916,0,0
21603452,738818,0,0
4201745,192671,3,3
36602232,40479768,6,6
40780240,3012494,1,1
44363020,1713332,0,0
44363812,1119510,0,0
44362504,1713332,0,0
44341328,19019272,2,3
45637600,1124300,0,0
45620728,1539403,0,0
45638372,1125315,0,0
45626704,1125315,0,0
45651668,1119510,0,0
45648644,1539403,0,0
45684288,1308738,0,0
45674248,1332418,0,0
45698212,1124300,0,0
45792392,1115171,2,3
45679624,1125315,0,0
45784680,1332418,0,0
45783328,738818,0,0
45798440,791967,0,0
45786560,1119510,0,0
45788092,1119510,0,0
45893692,1177480,0,0
46299824,1713332,0,0
46320160,1713332,0,0
46304336,1125315,0,0
4134423,4186930,2,5
4301351,4125906,5,5
21002222,1717327,0,0
21003068,1119510,0,0
21603462,1192710,0,0
4227253,30753,3,3
36502196,4278672,6,6
40780092,3024561,1,1
44362932,1115008,0,0
44363816,1119510,0,0
44362816,1729720,0,0
44340672,42707628,2,3
45637668,1308738,0,0
45620712,1343916,0,0
45638428,1125315,0,0
45626700,1125315,0,0
45651268,1119510,0,0
45648648,975125,0,0
45684128,1310149,0,0
45674068,1501700,0,0
45698216,738818,0,0
45676048,40228216,2,3
45674592,1125315,0,0
45784632,1713332,0,0
45783448,738818,0,0
45798560,1124957,0,0
45786368,1119510,0,0
46293848,1119510,0,0
45893764,1177480,0,0
46299824,1759842,0,0
46320160,1759842,0,0
46320120,1125315,0,0
4027384,257012,2,7
4301351,4330583,5,8
21002136,1741122,0,0
21003068,1115008,0,0
21603524,1153428,0,0
4227253,261325,3,3
36303152,42535580,6,6
40780880,3045716,1,1
44363040,1129625,0,0
44363832,1119510,0,0
44362504,1177480,0,0
44340776,19133872,2,3
45637640,1309944,0,0
45620856,1759842,0,0
45638212,1125315,0,0
45626972,1125315,0,0
45651680,1119510,0,0
45648712,1174888,0,0
45684132,1713332,0,0
45674216,1551099,0,0
45698120,1539403,0,0
45675956,1127433,2,3
45674604,1125315,0,0
45784692,1174888,0,0
45783368,738818,0,0
45798760,1110410,0,0
45786384,1119510,0,0
46294032,1119510,0,0
45893836,1177480,0,0
46299688,1124957,0,0
46319972,1551099,0,0
46320124,1125315,0,0
4038677,4310024,2,2
4301351,4242997,5,6
21002136,1741122,0,0
21003068,1177480,0,0
21603512,1150770,0,0
4141937,4337611,3,3
36500000,4155034,8,8
40782260,3036780,1,1
44362932,1545958,0,0
44363924,1119510,0,0
44362520,1000560,0,0
44340936,46275916,2,3
45637740,1332418,0,0
45620856,1713332,0,0
45638392,1125315,0,0
45626820,1125315,0,0
45651568,1119510,0,0
45648656,1307863,0,0
45684132,975125,0,0
45674220,1124300,0,0
45648932,1332418,0,0
45675972,1545959,2,3
45674624,1125315,0,0
45784704,1000560,0,0
45783516,738818,0,0
45798764,975125,0,0
45786384,1119510,0,0
46294128,1119510,0,0
45893804,1177480,0,0
46299692,1107830,0,0
46320200,1307863,0,0
46320184,1125315,0,0
4040560,4242997,2,2
4301351,4198190,6,8
21001840,1778162,0,0
21003068,1112807,0,0
21603288,1149380,0,0
36158236,1119510,0,0
36302168,4037675,8,8
40782472,3005136,1,1
44362960,1129625,0,0
44364004,1119510,0,0
44362524,1174888,0,0
44340936,19073184,2,3
45637844,967823,0,0
45661596,975125,0,0
45639956,1125315,0,0
45626800,1125315,0,0
45651568,1119510,0,0
45648576,1149196,0,0
45684284,1549786,0,0
45673744,1307863,0,0
45648932,1549786,0,0
45676080,43012036,2,3
45674688,1125315,0,0
45784800,1107830,0,0
46291584,738818,0,0
45798772,1728416,0,0
45786160,1119510,0,0
46293884,1119510,0,0
45893824,1177480,0,0
46299704,1149196,0,0
46320220,1153428,0,0
46320456,1125315,0,0
4040562,4198190,2,2
4301351,4057420,4,7
21001840,1778162,0,0
21003042,753626,0,0
21603266,1137529,0,0
36158236,738818,0,0
36302168,4035415,7,11
40654440,3028833,1,1
44363048,1310149,0,0
44363508,1119510,0,0
44362524,1107830,0,0
44340904,19019272,2,3
45637648,1124957,0,0
45661600,1728416,0,0
45640036,1125315,0,0
45626956,1125315,0,0
45651572,1119510,0,0
45648664,1153428,0,0
45684284,19127890,0,0
45673744,1192710,0,0
45648932,1521369,0,0
45676352,40174880,2,3
45674692,1125315,0,0
45784632,1759842,0,0
46291680,738818,0,0
45798824,1521369,0,0
45786160,1119510,0,0
46293544,1119510,0,0
45893836,1177480,0,0
46299784,1595799,0,0
46320224,1361711,0,0
46320364,1125315,0,0
4150819,4336464,2,2
4301351,4337611,4,5
21001840,1778162,0,0
21003080,1124300,0,0
21602516,1548195,0,0
36158240,1107830,0,0
36502196,4134304,8,8
40654504,3006906,1,1
44363020,1759842,0,0
44363576,1119510,0,0
44362608,1129625,0,0
44340848,1115171,2,3
45637652,1154343,0,0
45661604,967823,0,0
45638536,1125315,0,0
45626928,1125315,0,0
45648296,1119510,0,0
45645064,740275,0,0
45684356,738818,0,0
45673744,1174888,0,0
45648940,1308738,0,0
45789124,920300,2,3
45674700,1125315,0,0
45784624,1309944,0,0
46291716,738818,0,0
45798824,1548195,0,0
45786120,1119510,0,0
46294064,1119510,0,0
45893832,1177480,0,0
46299968,715997,0,0
46320232,1112807,0,0
46320368,1125315,0,0
4065001,4314290,2,2
4301351,44783196,4,5
21001840,1713332,0,0
21003100,791967,0,0
21602516,1549786,0,0
36158172,1515774,0,0
36602232,78272,8,8
40654684,3016723,1,1
44363128,738818,0,0
44363992,1119510,0,0
44362728,701322,0,0
44340892,1115171,2,3
45637864,1332418,0,0
45661732,1548195,0,0
45638464,1125315,0,0
45626932,1125315,0,0
45649240,1119510,0,0
45645384,1149196,0,0
45684360,1361711,0,0
45674220,19016748,0,0
45648768,1501700,0,0
45789380,40162520,2,3
45674536,1125315,0,0
45784788,1149196,0,0
46242680,738818,0,0
45798920,1713332,0,0
45786184,1119510,0,0
46294032,1119510,0,0
45801852,1177480,0,0
46300028,738818,0,0
46320128,1110410,0,0
46320488,1125315,0,0
4070456,4218408,2,2
4301351,4301346,4,5
21001842,1713332,0,0
21003068,1129625,0,0
21602540,1500211,0,0
36158172,19127890,0,0
36502196,4230399,7,7
40766216,3012494,1,1
44362976,723013,0,0
44363624,1119510,0,0
44362732,1124957,0,0
45637384,1127433,2,3
45637656,1307863,0,0
45661704,975125,0,0
45638468,1125315,0,0
45626852,1125315,0,0
45648440,1119510,0,0
